species,stat.area,year,escapement,cdn.harvest,noncdn.harvest,total.harvest,total.run
sockeye,9,2012,340282.7803,0,0,0,340282.7803
sockeye,9,2013,472913.9365,0,0,0,472913.9365
sockeye,9,2014,228532.066,0,0,0,228532.066
sockeye,9,2015,394402.1139,,,,
sockeye,9,2016,607452.9754,,,,
sockeye,9,2017,,,,,
sockeye,10,1954,85037.24651,190760,0,190760,275797.2465
sockeye,10,1955,110048.2014,325478,0,325478,435526.2014
sockeye,10,1956,90039.43748,442256,0,442256,532295.4375
sockeye,10,1957,22509.85937,63647,0,63647,86156.85937
sockeye,10,1958,22509.85937,223774,0,223774,246283.8594
sockeye,10,1959,50021.90971,113389,0,113389,163410.9097
sockeye,10,1960,18508.10659,219377,0,219377,237885.1066
sockeye,10,1961,22509.85937,213291,0,213291,235800.8594
sockeye,10,1962,110048.2014,252073,0,252073,362121.2014
sockeye,10,1963,68717.09824,175015,0,175015,243732.0982
sockeye,10,1964,50021.90971,236437,0,236437,286458.9097
sockeye,10,1965,11004.82014,289825,0,289825,300829.8201
sockeye,10,1966,50021.90971,172267,0,172267,222288.9097
sockeye,10,1967,50021.90971,297293,0,297293,347314.9097
sockeye,10,1968,198015.7313,471989,0,471989,670004.7313
sockeye,10,1969,110048.2014,168927,0,168927,278975.2014
sockeye,10,1970,70095.70208,82876,0,82876,152971.7021
sockeye,10,1971,135127.186,143632,0,143632,278759.186
sockeye,10,1972,76281.41143,59502,0,59502,135783.4114
sockeye,10,1973,170076.4939,294745,0,294745,464821.4939
sockeye,10,1974,91082.89451,348602,0,348602,439684.8945
sockeye,10,1975,62994.59177,52714,0,52714,115708.5918
sockeye,10,1976,60930.68778,93181,0,93181,154111.6878
sockeye,10,1977,128657.3522,55525,0,55525,184182.3522
sockeye,10,1978,84051.81488,234271,0,234271,318322.8149
sockeye,10,1979,19240.42735,11393,0,11393,30633.42735
sockeye,10,1980,128491.2795,2455,0,2455,130946.2795
sockeye,10,1981,214438.9247,155141,0,155141,369579.9247
sockeye,10,1982,214593.9927,296097,0,296097,510690.9927
sockeye,10,1983,199740.4868,133406,0,133406,333146.4868
sockeye,10,1984,89193.06676,22018,0,22018,111211.0668
sockeye,10,1985,250109.5485,375323,0,375323,625432.5485
sockeye,10,1986,199087.2006,384645,0,384645,583732.2006
sockeye,10,1987,200087.6388,195812,0,195812,395899.6388
sockeye,10,1988,207090.7062,304480,0,304480,511570.7062
sockeye,10,1989,166877.0925,77965,0,77965,244842.0925
sockeye,10,1990,149065.2909,63109,0,63109,212174.2909
sockeye,10,1991,260113.9305,578625,0,578625,838738.9305
sockeye,10,1992,220096.4027,729113,0,729113,949209.4027
sockeye,10,1993,220096.4027,284668,0,284668,504764.4027
sockeye,10,1994,100043.8194,129320,0,129320,229363.8194
sockeye,10,1995,57024.97707,27045,0,27045,84069.97707
sockeye,10,1996,54023.66249,8700,0,8700,62723.66249
sockeye,10,1997,32014.02221,0,0,0,32014.02221
sockeye,10,1998,76033.30276,0,0,0,76033.30276
sockeye,10,1999,5902.585346,0,0,0,5902.585346
sockeye,10,2000,1430.626618,0,0,0,1430.626618
sockeye,10,2001,8453.702741,0,0,0,8453.702741
sockeye,10,2002,92040.31387,0,0,0,92040.31387
sockeye,10,2003,179578.6559,0,0,0,179578.6559
sockeye,10,2004,7803.417915,0,0,0,7803.417915
sockeye,10,2005,14006.13472,0,0,0,14006.13472
sockeye,10,2006,26811.7436,0,0,0,26811.7436
sockeye,10,2007,19110.37039,0,0,0,19110.37039
sockeye,10,2008,16396.18156,0,0,0,16396.18156
sockeye,10,2009,18454.08293,0,0,0,18454.08293
sockeye,10,2010,38649.92876,0,0,0,38649.92876
sockeye,10,2011,139565.1298,44731,0,44731,184296.1298
sockeye,10,2012,16007.01111,0,0,0,16007.01111
sockeye,10,2013,85037.24651,0,0,0,85037.24651
sockeye,10,2014,97887.87511,1882,0,1882,99769.87511
sockeye,10,2015,,,,,
sockeye,10,2016,,,,,
sockeye,10,2017,,,,,
